price,age,hp_kW,km,Gearing_Type,make_model
11169,0.0,51.0,5.0,Manual,Opel Corsa
9890,2.0,66.0,62024.0,Manual,Renault Clio
15998,3.0,71.0,72761.0,Automatic,Audi A1
18000,3.0,96.0,92100.0,Manual,Renault Espace
29500,1.0,118.0,17900.0,Semi-automatic,Renault Espace
33950,0.0,147.0,1647.3626086956522,Automatic,Opel Astra
14990,1.0,92.0,4525.0,Manual,Opel Astra
14900,2.0,100.0,38750.0,Automatic,Opel Astra
15550,2.0,70.0,200.0,Manual,Audi A1
15480,3.0,92.0,25320.0,Automatic,Audi A1
24200,0.0,110.0,1647.3626086956522,Automatic,Audi A3
27300,0.0,85.0,1647.3626086956522,Automatic,Audi A3
20988,0.0,85.0,10.0,Manual,Audi A1
15950,2.0,100.0,29000.0,Automatic,Opel Astra
35690,1.0,119.0,8000.0,Automatic,Renault Espace
31505,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
11206,3.0,66.0,67930.0,Automatic,Renault Clio
11500,2.0,66.0,32713.0,Automatic,Renault Clio
26500,0.0,100.0,5.0,Manual,Opel Insignia
8750,2.0,51.0,15187.0,Manual,Opel Corsa
13850,3.0,125.0,133800.0,Automatic,Opel Insignia
20441,1.0,92.0,2830.0,Automatic,Audi A1
23300,1.0,85.0,6063.0,Automatic,Audi A3
19890,0.0,70.0,5900.0,Manual,Audi A1
15020,3.0,92.0,79403.0,Manual,Audi A3
23900,0.0,85.0,10.0,Automatic,Audi A3
24990,2.0,118.0,45000.0,Automatic,Renault Espace
16889,1.0,60.0,6383.0,Manual,Audi A1
15450,3.0,70.0,36590.0,Automatic,Audi A1
16900,3.0,125.0,64000.0,Automatic,Opel Insignia
12000,3.0,100.0,185000.0,Automatic,Opel Insignia
15970,3.0,81.0,33051.0,Manual,Audi A3
21790,1.0,85.0,27000.0,Manual,Audi A3
16800,1.0,66.0,14500.0,Manual,Audi A1
16490,2.0,100.0,31715.0,Manual,Opel Insignia
37500,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
22000,2.0,162.0,20000.0,Semi-automatic,Renault Clio
7800,3.0,66.0,45000.0,Manual,Opel Corsa
16999,1.0,87.0,9.0,Automatic,Renault Clio
24950,0.0,110.0,1647.3626086956522,Manual,Audi A3
17650,2.0,66.0,45605.0,Automatic,Audi A1
15490,2.0,70.0,1500.0,Manual,Audi A1
19480,2.0,81.0,55400.0,Manual,Audi A3
17475,0.0,92.0,3000.0,Manual,Opel Astra
12860,3.0,70.0,19600.0,Manual,Audi A1
9895,3.0,70.0,99000.0,Manual,Opel Astra
20500,2.0,125.0,25494.0,Automatic,Opel Insignia
12545,3.0,88.0,23491.0,Automatic,Renault Clio
15950,3.0,87.0,13956.0,Automatic,Renault Clio
22440,1.0,85.0,11000.0,Automatic,Audi A3
9500,2.0,55.0,18500.0,Manual,Renault Clio
16430,1.0,66.0,26512.0,Manual,Audi A1
14490,3.0,77.0,17252.0,Automatic,Opel Astra
7880,3.0,55.0,98694.0,Manual,Renault Clio
10980,3.0,81.0,89900.0,Manual,Opel Astra
19949,0.0,85.0,1075.0,Manual,Audi A1
19840,1.0,66.0,5995.0,Automatic,Audi A1
9900,1.0,55.0,20641.0,Manual,Opel Corsa
16000,2.0,100.0,16582.0,Automatic,Opel Astra
12490,2.0,66.0,6749.0,Semi-automatic,Opel Corsa
19400,1.0,103.0,3095.0,Manual,Opel Insignia
21450,1.0,85.0,12000.0,Manual,Audi A3
19990,1.0,71.0,15000.0,Automatic,Audi A1
26950,3.0,147.0,24700.0,Automatic,Renault Espace
20250,1.0,85.0,15080.0,Manual,Audi A3
18960,2.0,81.0,25850.0,Manual,Audi A3
25568,0.0,103.0,1647.3626086956522,Manual,Opel Insignia
20100,1.0,121.0,23015.0,Manual,Opel Insignia
15290,2.0,66.0,15500.0,Manual,Audi A1
15980,3.0,81.0,70142.0,Automatic,Audi A3
22960,0.0,110.0,10.0,Automatic,Audi A3
9890,1.0,66.0,17437.0,Manual,Opel Corsa
16690,1.0,101.0,16510.0,Manual,Opel Insignia
12695,3.0,125.0,187182.0,Automatic,Opel Insignia
18950,2.0,100.0,27850.0,Automatic,Opel Insignia
21980,1.0,125.0,28121.0,Automatic,Opel Insignia
8950,2.0,51.0,50000.0,Manual,Opel Corsa
33980,0.0,121.0,3500.0,Automatic,Opel Insignia
23021,1.0,162.0,4.0,Automatic,Renault Clio
16182,2.0,100.0,14069.0,Manual,Opel Insignia
35935,0.0,154.0,1647.3626086956522,Automatic,Opel Insignia
26800,0.0,85.0,1647.3626086956522,Automatic,Audi A1
26600,0.0,85.0,30.0,Automatic,Audi A3
15900,3.0,125.0,61000.0,Automatic,Opel Insignia
14500,2.0,60.0,21400.0,Manual,Audi A1
16990,0.0,77.0,4956.0,Manual,Opel Astra
18200,2.0,81.0,24800.0,Manual,Audi A3
13100,3.0,92.0,72265.0,Manual,Audi A3
14990,0.0,66.0,1083.0,Automatic,Opel Corsa
16000,3.0,81.0,65000.0,Manual,Audi A3
10990,2.0,66.0,26820.0,Semi-automatic,Opel Corsa
15950,3.0,76.0,57681.0,Semi-automatic,Opel Astra
19890,1.0,70.0,14350.0,Automatic,Audi A1
9500,3.0,66.0,93000.0,Automatic,Renault Clio
13690,3.0,70.0,32894.0,Manual,Audi A1
19990,1.0,71.0,16030.0,Automatic,Audi A1
21500,1.0,85.0,1.0,Manual,Audi A3
8100,2.0,55.0,50052.0,Manual,Renault Clio
22490,1.0,121.0,27411.0,Automatic,Opel Insignia
23900,0.0,85.0,1647.3626086956522,Automatic,Audi A3
23988,0.0,85.0,10.0,Automatic,Audi A3
11850,2.0,100.0,89000.0,Automatic,Opel Insignia
16800,1.0,110.0,28801.0,Automatic,Opel Astra
21900,3.0,118.0,61352.0,Automatic,Renault Espace
11995,2.0,100.0,92960.0,Manual,Opel Insignia
12900,3.0,70.0,42000.0,Manual,Audi A1
15490,0.0,66.0,10.0,Automatic,Opel Corsa
22400,1.0,71.0,31407.0,Automatic,Audi A1
13480,3.0,81.0,71028.0,Manual,Audi A3
48490,0.0,147.0,5.0,Automatic,Renault Espace
14200,3.0,85.0,80400.0,Manual,Audi A1
31990,0.0,147.0,10.0,Automatic,Opel Insignia
15400,3.0,125.0,52000.0,Automatic,Opel Insignia
15990,1.0,87.0,5711.0,Automatic,Renault Clio
19500,2.0,92.0,17000.0,Automatic,Audi A1
13890,1.0,66.0,7077.0,Automatic,Opel Corsa
25340,0.0,110.0,20.0,Manual,Audi A3
15490,0.0,66.0,355.0,Automatic,Opel Corsa
9900,3.0,81.0,75900.0,Manual,Opel Astra
9500,3.0,74.0,23496.0,Manual,Opel Astra
28900,0.0,110.0,1900.0,Automatic,Audi A1
23880,1.0,70.0,7952.0,Automatic,Audi A1
20500,1.0,85.0,15829.0,Manual,Audi A3
22850,0.0,85.0,8200.0,Manual,Audi A3
7280,3.0,100.0,175336.0,Manual,Opel Astra
19000,2.0,110.0,87000.0,Manual,Audi A3
23980,1.0,125.0,15469.0,Automatic,Opel Insignia
14500,2.0,92.0,34000.0,Manual,Audi A1
9495,1.0,51.0,21141.0,Manual,Opel Corsa
29900,0.0,147.0,50.0,Automatic,Opel Astra
13500,3.0,100.0,82000.0,Manual,Opel Insignia
17490,2.0,82.0,22978.0,Automatic,Audi A3
11400,0.0,56.0,150.0,Manual,Renault Clio
12650,2.0,81.0,55756.0,Manual,Opel Astra
16033,0.0,77.0,101.0,Automatic,Renault Duster
17300,3.0,81.0,108300.0,Automatic,Audi A3
9975,1.0,66.0,26439.0,Manual,Opel Corsa
7890,3.0,51.0,39910.0,Manual,Opel Corsa
12490,2.0,66.0,22179.0,Semi-automatic,Opel Corsa
23500,1.0,121.0,20456.0,Automatic,Opel Insignia
9850,3.0,88.0,108000.0,Manual,Opel Insignia
10984,0.0,55.0,1647.3626086956522,Manual,Renault Clio
10848,0.0,51.0,3.0,Manual,Opel Corsa
14990,3.0,66.0,49351.0,Automatic,Audi A1
6200,2.0,55.0,51000.0,Manual,Opel Corsa
30000,3.0,118.0,57500.0,Semi-automatic,Renault Espace
18490,1.0,164.0,10564.0,Automatic,Renault Clio
9900,1.0,55.0,8800.0,Manual,Opel Corsa
15860,2.0,70.0,3718.0,Manual,Audi A1
13995,3.0,100.0,135000.0,Automatic,Opel Insignia
19588,0.0,85.0,10.0,Manual,Audi A1
21400,1.0,85.0,28100.0,Automatic,Audi A3
16210,1.0,60.0,6400.0,Manual,Audi A1
13850,3.0,70.0,45258.0,Manual,Audi A1
10390,0.0,56.0,1647.3626086956522,Manual,Renault Clio
15376,3.0,81.0,82033.0,Manual,Audi A3
11790,3.0,85.0,60000.0,Manual,Audi A1
10450,3.0,88.0,76000.0,Manual,Opel Insignia
37430,0.0,121.0,10.0,Automatic,Opel Insignia
9490,2.0,54.0,50200.0,Manual,Renault Clio
19508,1.0,85.0,5000.0,Manual,Audi A3
37950,0.0,154.0,10.0,Automatic,Opel Insignia
15990,0.0,66.0,51.0,Automatic,Opel Corsa
14390,1.0,77.0,22750.0,Manual,Opel Astra
17590,0.0,87.0,3078.0,Automatic,Renault Clio
11299,0.0,56.0,10.0,Manual,Renault Clio
14900,1.0,92.0,8444.0,Manual,Opel Astra
28980,0.0,85.0,10.0,Automatic,Audi A1
15500,3.0,81.0,123226.0,Manual,Audi A3
19990,2.0,66.0,18800.0,Automatic,Audi A1
17900,2.0,88.0,7164.0,Manual,Opel Insignia
22600,1.0,85.0,27000.0,Automatic,Audi A3
8990,3.0,81.0,142194.0,Manual,Opel Astra
22490,0.0,85.0,1647.3626086956522,Automatic,Audi A1
9950,1.0,66.0,11925.0,Manual,Opel Corsa
23150,0.0,147.0,1.0,Automatic,Opel Astra
17540,0.0,66.0,1647.3626086956522,Automatic,Opel Corsa
18400,3.0,81.0,69717.0,Automatic,Audi A3
20980,1.0,121.0,29397.0,Manual,Opel Insignia
17550,2.0,81.0,48509.0,Manual,Audi A3
17840,1.0,100.0,29891.0,Automatic,Opel Astra
19900,1.0,85.0,39900.0,Manual,Audi A3
13324,0.0,66.0,5.0,Automatic,Opel Corsa
18500,2.0,85.0,49500.0,Manual,Audi A3
18450,1.0,110.0,18600.0,Automatic,Opel Astra
19450,0.0,60.0,10.0,Manual,Audi A1
21680,1.0,85.0,4500.0,Manual,Audi A3
19290,2.0,85.0,27985.0,Manual,Audi A3
11000,1.0,66.0,24000.0,Semi-automatic,Opel Corsa
12900,1.0,81.0,14300.0,Manual,Opel Astra
17980,3.0,125.0,109000.0,Automatic,Opel Insignia
8490,1.0,66.0,27470.0,Manual,Opel Corsa
9500,3.0,66.0,87810.0,Automatic,Opel Corsa
27300,0.0,85.0,5000.0,Automatic,Audi A3
15400,1.0,81.0,102.0,Manual,Opel Astra
18799,2.0,85.0,25446.0,Manual,Audi A3
17950,3.0,82.0,120121.0,Automatic,Audi A3
22000,3.0,110.0,78000.0,Semi-automatic,Audi A3
16690,1.0,110.0,27023.0,Automatic,Opel Astra
21990,1.0,66.0,4828.0,Automatic,Renault Clio
11990,2.0,70.0,56000.0,Manual,Opel Astra
21490,0.0,85.0,1056.0,Manual,Audi A1
13950,1.0,66.0,5100.0,Automatic,Opel Corsa
16980,1.0,70.0,15052.0,Manual,Audi A1
21900,1.0,71.0,13417.0,Automatic,Audi A1
18163,0.0,66.0,15.0,Automatic,Opel Corsa
25999,2.0,118.0,24433.0,Automatic,Renault Espace
17600,3.0,81.0,53522.0,Automatic,Audi A3
7900,3.0,54.0,37000.0,Manual,Renault Clio
13980,3.0,125.0,92550.0,Manual,Opel Insignia
15590,0.0,66.0,10.0,Automatic,Opel Corsa
8850,2.0,70.0,89000.0,Manual,Opel Corsa
21490,0.0,70.0,10.0,Manual,Audi A1
20450,1.0,121.0,28900.0,Manual,Opel Insignia
15490,0.0,66.0,3.0,Automatic,Opel Corsa
11980,3.0,125.0,165435.0,Manual,Opel Insignia
31490,0.0,100.0,8000.0,Automatic,Opel Insignia
5900,3.0,66.0,163500.0,Manual,Renault Clio
23700,0.0,85.0,10.0,Automatic,Audi A1
23900,3.0,118.0,75000.0,Automatic,Renault Espace
22500,1.0,85.0,15389.0,Automatic,Audi A3
22300,1.0,85.0,10912.0,Automatic,Audi A3
30750,0.0,147.0,2525.0,Automatic,Opel Astra
10990,0.0,55.0,1647.3626086956522,Manual,Renault Clio
21490,1.0,103.0,8201.0,Manual,Opel Insignia
20988,0.0,85.0,10.0,Manual,Audi A1
18490,2.0,66.0,24200.0,Automatic,Audi A1
28900,2.0,118.0,29500.0,Automatic,Renault Espace
32570,0.0,118.0,10.0,Automatic,Renault Espace
14823,0.0,77.0,101.0,Manual,Renault Duster
10990,2.0,74.0,3898.0,Manual,Opel Astra
16490,1.0,70.0,9000.0,Manual,Audi A1
17990,1.0,110.0,28800.0,Automatic,Opel Astra
19499,1.0,85.0,28874.0,Manual,Audi A3
18490,0.0,66.0,5.0,Manual,Opel Astra
28950,0.0,110.0,500.0,Automatic,Opel Astra
22300,0.0,85.0,5000.0,Manual,Audi A1
15999,2.0,100.0,41000.0,Automatic,Opel Astra
24900,3.0,96.0,72726.0,Manual,Renault Espace
9999,0.0,56.0,10.0,Manual,Renault Clio
9199,2.0,55.0,43800.0,Manual,Renault Clio
13990,3.0,85.0,56150.0,Manual,Audi A1
8080,2.0,55.0,59679.0,Manual,Renault Clio
9490,2.0,55.0,11000.0,Manual,Renault Clio
17490,2.0,67.0,29159.0,Automatic,Audi A1
8990,1.0,51.0,25070.0,Manual,Opel Corsa
18890,0.0,77.0,2678.0,Manual,Opel Astra
9389,2.0,54.0,36591.0,Manual,Renault Clio
19770,2.0,121.0,22422.0,Automatic,Opel Insignia
22900,1.0,85.0,16000.0,Automatic,Audi A3
13400,3.0,66.0,82813.0,Manual,Audi A1
16990,3.0,96.0,78000.0,Manual,Renault Espace
28860,0.0,147.0,1647.3626086956522,Automatic,Audi A1
16500,1.0,70.0,24696.0,Manual,Audi A1
31975,0.0,118.0,15.0,Automatic,Renault Espace
22000,3.0,81.0,60000.0,Semi-automatic,Audi A3
15905,1.0,88.0,16200.0,Automatic,Renault Clio
17990,3.0,110.0,97550.0,Automatic,Audi A3
10990,0.0,55.0,1.0,Manual,Renault Clio
19950,1.0,85.0,21369.0,Manual,Audi A3
16750,2.0,85.0,53700.0,Manual,Audi A3
13490,3.0,88.0,107850.0,Manual,Opel Insignia
13480,1.0,66.0,5097.0,Automatic,Opel Corsa
26900,0.0,85.0,1647.3626086956522,Automatic,Audi A3
9700,2.0,55.0,43000.0,Manual,Renault Clio
13000,3.0,96.0,132673.0,Manual,Renault Espace
17990,3.0,92.0,40301.0,Automatic,Audi A1
21490,0.0,85.0,1500.0,Manual,Audi A1
21980,2.0,121.0,29957.0,Automatic,Opel Insignia
22890,1.0,121.0,29100.0,Automatic,Opel Insignia
14275,0.0,66.0,10.0,Manual,Opel Astra
27225,0.0,110.0,45.0,Automatic,Audi A3
15490,3.0,110.0,75900.0,Automatic,Opel Astra
21700,1.0,110.0,26500.0,Manual,Audi A3
19900,1.0,85.0,4300.0,Manual,Audi A3
7900,3.0,55.0,85835.0,Manual,Opel Corsa
33390,0.0,147.0,5.0,Automatic,Opel Astra
15500,3.0,96.0,169068.0,Manual,Renault Espace
17999,1.0,110.0,28250.0,Automatic,Opel Astra
22490,1.0,85.0,42260.0,Automatic,Audi A3
14688,1.0,66.0,10956.0,Automatic,Opel Corsa
15600,2.0,85.0,20587.0,Manual,Audi A1
25225,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
26990,0.0,85.0,2000.0,Automatic,Audi A1
21800,0.0,70.0,1.0,Manual,Audi A1
12990,1.0,66.0,5454.0,Automatic,Opel Corsa
25490,2.0,147.0,49606.0,Automatic,Renault Espace
15030,3.0,92.0,99233.0,Manual,Audi A3
16280,1.0,70.0,10600.0,Manual,Audi A1
22990,1.0,121.0,28730.0,Automatic,Opel Insignia
13670,2.0,88.0,17087.0,Automatic,Renault Clio
16900,1.0,66.0,15600.0,Manual,Audi A1
13000,3.0,66.0,29000.0,Manual,Audi A1
15789,3.0,85.0,59702.0,Automatic,Audi A1
10800,0.0,56.0,10.0,Manual,Renault Clio
23100,0.0,85.0,10.0,Manual,Audi A3
14499,2.0,60.0,34000.0,Manual,Audi A1
17590,2.0,125.0,88600.0,Manual,Opel Insignia
15840,3.0,70.0,32910.0,Automatic,Audi A1
7400,3.0,51.0,33000.0,Manual,Opel Corsa
17900,3.0,81.0,87999.0,Automatic,Audi A3
12980,3.0,125.0,130722.0,Automatic,Opel Insignia
17000,2.0,81.0,46059.0,Manual,Audi A3
14980,3.0,103.0,50278.0,Automatic,Opel Astra
25560,0.0,110.0,40.0,Automatic,Opel Astra
16741,0.0,66.0,51.0,Automatic,Opel Corsa
19900,1.0,85.0,29101.0,Manual,Audi A3
14979,3.0,125.0,113607.0,Automatic,Opel Insignia
16990,0.0,66.0,10.0,Automatic,Renault Clio
15980,3.0,81.0,78190.0,Manual,Audi A3
15500,3.0,81.0,123226.0,Manual,Audi A3
9400,1.0,66.0,18702.0,Manual,Opel Corsa
10490,3.0,118.0,186346.0,Manual,Opel Astra
10450,1.0,66.0,27500.0,Manual,Renault Clio
15390,3.0,110.0,37100.0,Manual,Audi A3
31360,0.0,118.0,10.0,Automatic,Renault Espace
29900,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
28998,0.0,110.0,5.0,Automatic,Opel Astra
19090,1.0,85.0,25000.0,Manual,Audi A3
8950,1.0,66.0,25055.0,Manual,Opel Corsa
15550,1.0,60.0,22390.0,Manual,Audi A1
12900,1.0,66.0,9977.0,Automatic,Opel Corsa
41490,0.0,147.0,10.0,Manual,Opel Insignia
16550,1.0,66.0,25000.0,Manual,Audi A1
17300,1.0,100.0,27396.0,Automatic,Opel Astra
15599,1.0,88.0,18035.130066815145,Automatic,Renault Clio
22500,0.0,70.0,9.0,Manual,Audi A1
7800,3.0,55.0,75000.0,Manual,Opel Corsa
16960,1.0,70.0,23499.0,Manual,Audi A1
11490,0.0,56.0,1.0,Manual,Renault Clio
20900,3.0,118.0,89000.0,Automatic,Renault Espace
17490,0.0,77.0,4275.0,Manual,Opel Astra
15650,1.0,88.0,10.0,Automatic,Renault Clio
21550,1.0,81.0,11679.0,Automatic,Audi A3
18090,0.0,92.0,1647.3626086956522,Manual,Opel Astra
32500,0.0,125.0,300.0,Manual,Opel Insignia
18990,2.0,85.0,30000.0,Manual,Audi A3
10980,3.0,100.0,99077.0,Manual,Opel Astra
20500,2.0,70.0,25400.0,Automatic,Audi A1
24510,0.0,110.0,10.0,Manual,Audi A3
7800,3.0,85.0,59144.0,Manual,Opel Corsa
7576,3.0,55.0,105473.0,Manual,Opel Corsa
20999,2.0,85.0,8000.0,Automatic,Audi A3
20500,1.0,85.0,10600.0,Automatic,Audi A1
21500,1.0,85.0,9800.0,Manual,Audi A3
25692,0.0,122.0,1647.3626086956522,Manual,Opel Insignia
8690,2.0,51.0,31010.0,Manual,Opel Corsa
11990,2.0,81.0,44645.0,Manual,Opel Astra
9750,1.0,66.0,9876.0,Manual,Opel Corsa
19400,1.0,103.0,3095.0,Manual,Opel Insignia
10550,3.0,100.0,112388.0,Automatic,Opel Astra
13590,1.0,66.0,7434.0,Automatic,Opel Corsa
28990,0.0,85.0,100.0,Automatic,Audi A1
16261,1.0,66.0,26749.0,Manual,Audi A1
48765,0.0,165.0,11.0,Automatic,Renault Espace
19500,1.0,85.0,13259.0,Manual,Audi A3
20500,1.0,85.0,26140.0,Automatic,Audi A3
13290,3.0,125.0,57146.0,Manual,Opel Insignia
20900,2.0,81.0,50900.0,Semi-automatic,Audi A3
16790,0.0,66.0,1647.3626086956522,Automatic,Opel Corsa
27999,1.0,96.0,10.0,Manual,Renault Espace
16440,1.0,66.0,22680.0,Manual,Audi A1
37900,0.0,118.0,100.0,Automatic,Renault Espace
17950,1.0,110.0,9056.0,Automatic,Opel Astra
11990,2.0,81.0,42334.0,Manual,Opel Astra
22450,1.0,125.0,31031.0,Automatic,Opel Insignia
11995,2.0,100.0,92856.0,Manual,Opel Insignia
23900,0.0,85.0,1.0,Automatic,Audi A3
10500,3.0,81.0,50000.0,Manual,Opel Astra
26830,0.0,85.0,5000.0,Automatic,Audi A1
29150,0.0,85.0,1647.3626086956522,Automatic,Audi A1
26500,3.0,118.0,40000.0,Automatic,Renault Espace
9990,1.0,54.0,32000.0,Manual,Renault Clio
7899,3.0,55.0,25329.0,Manual,Opel Corsa
32900,2.0,135.0,22500.0,Semi-automatic,Audi A3
15990,1.0,66.0,26600.0,Manual,Audi A1
7690,3.0,51.0,89000.0,Manual,Opel Corsa
15060,3.0,92.0,88346.0,Manual,Audi A3
15200,1.0,92.0,13765.0,Manual,Opel Astra
16480,1.0,66.0,24000.0,Manual,Audi A1
10900,3.0,100.0,86399.0,Automatic,Opel Insignia
15000,3.0,81.0,101000.0,Manual,Audi A3
21999,0.0,85.0,10.0,Manual,Audi A1
16900,2.0,81.0,127000.0,Manual,Audi A3
20466,1.0,85.0,20744.0,Manual,Audi A3
23200,1.0,85.0,24272.0,Automatic,Audi A3
16980,2.0,100.0,28950.0,Manual,Opel Insignia
43490,0.0,147.0,1001.0,Automatic,Renault Espace
32995,0.0,147.0,1.0,Automatic,Opel Insignia
15350,1.0,78.0,23058.0,Manual,Opel Astra
15990,1.0,87.0,13905.0,Automatic,Renault Clio
14213,0.0,66.0,10.0,Automatic,Opel Corsa
10945,3.0,66.0,92000.0,Automatic,Renault Clio
24200,0.0,118.0,100.0,Automatic,Renault Espace
22790,1.0,92.0,7850.0,Automatic,Audi A1
28500,1.0,118.0,18000.0,Automatic,Renault Espace
10980,3.0,81.0,81616.0,Manual,Opel Astra
15700,2.0,70.0,8200.0,Manual,Audi A1
23690,0.0,103.0,1647.3626086956522,Manual,Opel Insignia
27250,0.0,110.0,1.0,Automatic,Audi A3
14985,1.0,87.0,26077.0,Automatic,Renault Clio
14490,3.0,77.0,36000.0,Semi-automatic,Opel Astra
10580,2.0,81.0,91134.0,Manual,Opel Astra
8450,2.0,51.0,45147.0,Manual,Opel Corsa
11290,0.0,51.0,10.0,Manual,Opel Corsa
16290,1.0,101.0,21477.0,Manual,Opel Insignia
18700,3.0,81.0,79000.0,Automatic,Audi A3
14690,1.0,66.0,12000.0,Automatic,Opel Corsa
33500,0.0,100.0,1647.3626086956522,Automatic,Opel Insignia
8990,1.0,66.0,11514.0,Manual,Opel Corsa
10300,2.0,81.0,91000.0,Manual,Opel Astra
18990,2.0,85.0,49000.0,Manual,Audi A3
8950,2.0,55.0,30438.0,Manual,Opel Corsa
14000,3.0,81.0,152000.0,Semi-automatic,Audi A3
12540,2.0,81.0,65213.0,Manual,Opel Astra
8490,3.0,54.0,49178.0,Manual,Renault Clio
10850,3.0,81.0,84500.0,Manual,Opel Astra
8590,2.0,56.0,24238.0,Manual,Renault Clio
24940,0.0,110.0,5.0,Automatic,Opel Astra
38990,1.0,118.0,13625.0,Automatic,Renault Espace
11450,0.0,56.0,10.0,Manual,Renault Clio
11290,3.0,66.0,20000.0,Automatic,Opel Corsa
26400,0.0,85.0,1.0,Semi-automatic,Audi A1
20990,1.0,85.0,11000.0,Manual,Audi A3
14990,3.0,81.0,63058.0,Manual,Audi A3
14990,3.0,103.0,42295.0,Automatic,Opel Astra
11460,0.0,66.0,1647.3626086956522,Manual,Renault Clio
11500,2.0,66.0,32713.0,Automatic,Renault Clio
17500,2.0,70.0,15000.0,Automatic,Audi A1
37985,0.0,125.0,1647.3626086956522,Manual,Opel Insignia
21380,1.0,85.0,16856.0,Manual,Audi A3
20889,1.0,121.0,29581.0,Manual,Opel Insignia
23480,1.0,85.0,5778.0,Automatic,Audi A3
11450,0.0,56.0,10.0,Manual,Renault Clio
18000,2.0,81.0,75000.0,Manual,Audi A3
15945,2.0,87.0,63711.0,Automatic,Renault Clio
14910,2.0,60.0,15800.0,Manual,Audi A1
14290,1.0,77.0,20300.0,Manual,Opel Astra
10800,0.0,56.0,5.0,Manual,Renault Clio
11990,1.0,66.0,16680.0,Automatic,Opel Corsa
26900,0.0,85.0,5000.0,Automatic,Audi A3
16900,3.0,162.0,44700.0,Semi-automatic,Renault Clio
29300,2.0,118.0,56585.0,Automatic,Renault Espace
9400,2.0,66.0,73652.0,Manual,Renault Clio
28500,0.0,85.0,1647.3626086956522,Semi-automatic,Audi A3
16880,2.0,81.0,87584.0,Manual,Audi A3
7590,3.0,66.0,71603.0,Manual,Renault Clio
8700,2.0,55.0,68000.0,Manual,Opel Corsa
8500,2.0,75.0,39000.0,Manual,Opel Corsa
21480,1.0,125.0,15400.0,Manual,Opel Insignia
9999,0.0,56.0,10.0,Manual,Renault Clio
10750,0.0,51.0,50.0,Manual,Opel Corsa
15450,3.0,100.0,146758.0,Manual,Opel Insignia
20750,2.0,125.0,7189.0,Automatic,Opel Insignia
16977,0.0,77.0,1647.3626086956522,Manual,Opel Astra
15900,2.0,100.0,54000.0,Automatic,Opel Astra
25745,0.0,81.0,1647.3626086956522,Manual,Opel Insignia
21500,1.0,85.0,26800.0,Manual,Audi A3
35590,0.0,147.0,7500.0,Automatic,Opel Insignia
14490,2.0,100.0,103209.0,Automatic,Opel Astra
21480,1.0,121.0,24800.0,Automatic,Opel Insignia
22990,1.0,85.0,4900.0,Automatic,Audi A1
18380,1.0,110.0,21650.0,Automatic,Opel Astra
9980,2.0,125.0,180033.0,Automatic,Opel Insignia
22800,1.0,71.0,10876.0,Automatic,Audi A1
11600,2.0,77.0,69190.0,Automatic,Opel Astra
32995,0.0,121.0,20000.0,Manual,Opel Insignia
14490,1.0,66.0,5797.0,Automatic,Opel Corsa
14900,1.0,81.0,5555.0,Manual,Opel Astra
17990,3.0,118.0,109745.0,Automatic,Renault Espace
16255,3.0,92.0,76019.0,Automatic,Audi A3
17480,1.0,87.0,6087.0,Automatic,Renault Clio
21900,2.0,85.0,24709.0,Automatic,Audi A3
16977,0.0,77.0,1647.3626086956522,Manual,Opel Astra
10450,1.0,66.0,39500.0,Manual,Renault Clio
26188,0.0,110.0,10.0,Automatic,Audi A3
8450,3.0,55.0,60000.0,Manual,Renault Clio
11294,0.0,51.0,1647.3626086956522,Manual,Opel Corsa
25499,2.0,96.0,20862.0,Manual,Renault Espace
16900,1.0,70.0,10457.0,Manual,Audi A1
22990,0.0,85.0,10.0,Manual,Audi A3
15090,3.0,85.0,63668.0,Automatic,Audi A1
18680,2.0,81.0,35112.0,Manual,Audi A3
21900,1.0,100.0,21525.0,Automatic,Opel Insignia
16850,0.0,66.0,10.0,Automatic,Opel Corsa
33780,0.0,147.0,2.0,Automatic,Opel Astra
15990,2.0,70.0,20761.0,Manual,Audi A1
15990,2.0,70.0,44880.0,Manual,Audi A1
20999,1.0,85.0,24679.0,Automatic,Audi A3
53000,1.0,294.0,4000.0,Semi-automatic,Audi A3
28990,1.0,119.0,34175.0,Automatic,Renault Espace
13900,3.0,70.0,54000.0,Manual,Audi A1
15380,3.0,85.0,46900.0,Automatic,Audi A1
8200,2.0,51.0,25000.0,Manual,Opel Corsa
21480,1.0,92.0,4936.0,Automatic,Audi A1
14489,1.0,66.0,6500.0,Manual,Opel Astra
18250,2.0,103.0,27500.0,Manual,Opel Insignia
6490,3.0,55.0,55800.0,Manual,Renault Clio
13650,3.0,66.0,48717.0,Automatic,Opel Corsa
31490,2.0,118.0,39990.0,Automatic,Renault Espace
9890,1.0,66.0,13000.0,Manual,Opel Corsa
6890,3.0,51.0,96800.0,Manual,Opel Corsa
29700,1.0,165.0,6900.0,Automatic,Renault Espace
11333,0.0,51.0,1.0,Manual,Opel Corsa
16690,2.0,110.0,4700.0,Automatic,Opel Astra
18900,1.0,85.0,14702.0,Automatic,Audi A1
